name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bratislava,2022-10-06T00:00:00,11.6,11.6,8.7,82.04,0,0,,0,0,19.1,3.7,76,1026.6,60,41.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T01:00:00,10.8,10.8,8.5,85.73,0,0,,0,0,16.2,3.9,68,1026.5,60,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T02:00:00,10.6,10.6,8.5,87.19,0,0,,0,0,14.8,7.6,78,1026.8,40,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T03:00:00,10.1,10.1,8.3,88.87,0,0,,0,0,12.6,7.4,38,1027,30,28,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T04:00:00,9.8,9.8,8.1,89.48,0,0,,0,0,13.3,4,34,1027,30,23.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T05:00:00,9.6,8.7,8.3,91.87,0,0,,0,0,12.6,6.9,37,1027,40.8,20,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T06:00:00,9.5,8.6,8.3,92.46,0,0,,0,0,12.6,7.1,18,1027.4,59.9,20,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T07:00:00,9.5,8.7,8.5,93.01,0,0,,0,0,11.2,7.1,39,1027.8,79.8,20.9,7,0,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-06T08:00:00,9.8,8.9,8.2,89.61,0.093,100,rain,0,0,11.2,7.1,18,1028.2,80.4,25.2,21,0.1,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T09:00:00,10.3,10.3,8.2,86.72,0,0,,0,0,11.2,7.1,22,1029,43.1,20.9,73,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T10:00:00,13.3,13.3,9.5,77.9,0,0,,0,0,10.1,3.8,229,1029.1,12.6,25.2,370,1.3,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T11:00:00,16.7,16.7,10.3,66.01,0,0,,0,0,9.4,3.6,165,1029,11.3,30.5,488,1.8,5,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T12:00:00,19.4,19.4,10.6,56.89,0,0,,0,0,8.6,10.2,271,1028.9,30.6,30.6,565,2,6,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T13:00:00,20.6,20.6,11.6,56.62,0,0,,0,0,5.4,10.3,300,1028.9,31.9,39.9,519,1.9,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T14:00:00,22,22,12.6,55.35,0,0,,0,0,8.6,7.2,2,1028.6,41.3,54.2,392,1.4,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T15:00:00,21.7,21.7,12.6,56.27,0,0,,0,0,22.7,7.9,4,1028.4,61.2,59.2,303,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T16:00:00,22.1,22.1,12.6,54.7,0,0,,0,0,25.2,7.7,356,1028.5,78.4,47.7,288,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T17:00:00,21.4,21.4,12.7,57.64,0,0,,0,0,22,4.1,13,1028.6,87.7,47.7,93,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T18:00:00,19.6,19.6,12.9,65.27,0,0,,0,0,13.3,3.6,34,1029,80,47.7,27,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T19:00:00,17.7,17.7,12.2,70.42,0,0,,0,0,5.8,3.8,25,1029.8,80,47.7,7,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-06T20:00:00,16.6,16.6,12.2,74.97,0,0,,0,0,4,3.6,344,1030.2,59.2,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-06T21:00:00,13.6,13.6,12.6,93.84,0,0,,0,0,4,2.3,290,1030.6,40,15,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11085099999,11801099999"
bratislava,2022-10-06T22:00:00,15.7,15.7,11.9,78.13,0,0,,0,0,2.2,3.6,316,1030.7,39.2,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-06T23:00:00,14.6,14.6,11.8,83.13,0,0,,0,0,5.4,3.8,239,1030.7,37.7,19.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T00:00:00,14.5,14.5,11.8,84.16,0,0,,0,0,5.8,3.8,353,1030.6,30,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T01:00:00,14.4,14.4,11.8,84.18,0,0,,0,0,4.7,6.9,12,1030.3,30,14.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-07T02:00:00,14.3,14.3,11.5,83.26,0,0,,0,0,5,6.9,5,1030.2,10,11.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T03:00:00,13.9,13.9,11.4,85.23,0,0,,0,0,5,3.6,38,1030,10,2.1,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T04:00:00,13,13,11.6,91.18,0,0,,0,0,5,7.1,27,1029.5,10,18.5,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T05:00:00,13.1,13.1,11.5,89.98,0,0,,0,0,8.6,7.3,41,1029.4,0,23.5,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T06:00:00,12.2,12.2,11.5,95.62,0,0,,0,0,10.1,7.3,39,1029.4,40,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T07:00:00,11.5,11.5,11.2,97.98,0,0,,0,0,11.9,7.3,31,1029.2,10,15,7,0,0,,Clear,clear-day,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-07T08:00:00,11.8,11.8,11.3,96.79,0,0,,0,0,14.4,7.4,35,1029.1,11.3,12.4,20,0.1,0,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T09:00:00,13.1,13.1,11.7,90.73,0,0,,0,0,19.1,4,43,1029.3,28.8,12.4,167,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T10:00:00,14.6,14.6,11.9,83.55,0,0,,0,0,22,7.5,4,1028.9,30,15.2,337,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T11:00:00,16.1,16.1,11.9,76.45,0,0,,0,0,23.4,11.1,74,1028.5,10.1,15,442,1.6,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T12:00:00,18.2,18.2,12.2,68,0,0,,0,0,28.4,8,126,1027.6,30.7,15.3,522,1.9,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T13:00:00,19.6,19.6,12.3,62.92,0,0,,0,0,32.8,8,10,1026.8,41.2,20.3,484,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T14:00:00,20.6,20.6,12.6,59.99,0,0,,0,0,36,8.2,133,1025.6,42.4,20.6,384,1.4,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T15:00:00,21,21,11.7,55.19,0,0,,0,0,36,8,124,1024.6,57.7,33.8,464,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T16:00:00,20.7,20.7,11.2,54.63,0,0,,0,0,36,11.3,134,1024,57.7,33.8,323,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T17:00:00,19.7,19.7,11.2,57.89,0,0,,0,0,31.7,11.3,134,1023.4,56.1,29.2,151,0.5,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-07T18:00:00,18.6,18.6,11.4,62.98,0,0,,0,0,27,7.7,134,1023.1,56.1,29.2,18,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-07T19:00:00,16.9,16.9,11.6,70.59,0,0,,0,0,19.1,7.5,125,1023.2,28.4,24.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T20:00:00,16.2,16.2,11.5,73.84,0,0,,0,0,14.8,7.5,143,1023.2,10,20,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T21:00:00,15.2,15.2,11.2,76.64,0,0,,0,0,12.6,7.2,95,1022.9,28.4,20,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-07T22:00:00,14.8,14.8,11.1,78.32,0,0,,0,0,12.2,4.1,99,1023,37.7,20,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-07T23:00:00,14.4,14.4,11.1,80.54,0,0,,0,0,12.2,7.3,109,1022.6,46.9,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T00:00:00,14,14,11.1,82.95,0,0,,0,0,11.9,7,74,1022.4,40,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T01:00:00,12.7,12.7,11.1,89.66,0,0,,0,0,11.9,7.3,31,1022.1,10,9.5,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T02:00:00,12.3,12.3,11.3,93.63,0,0,,0,0,11.9,7.5,39,1021.8,80,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T03:00:00,11.6,11.6,11.1,96.54,0,0,,0,0,13.3,7.2,30,1021.6,60,5.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T04:00:00,11.3,11.3,10.9,97.85,0,0,,0,0,13.3,10.8,37,1021.4,50,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T05:00:00,10.8,10.8,10.7,99.68,0,0,,0,0,12.6,7.2,54,1021.1,46.9,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T06:00:00,10.3,10.3,10.3,99.76,0,0,,0,0,11.5,3.9,37,1021.1,74.5,6.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T07:00:00,10.4,10.4,10.4,99.81,0,0,,0,0,11.2,7.4,45,1021,39.2,6.2,5,0,0,,Partially cloudy,partly-cloudy-night,"F1957,12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-08T08:00:00,10.6,10.6,10.6,99.85,0.093,100,rain,0,0,11.5,10.7,7,1021.4,52.3,2.4,21,0.1,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T09:00:00,11.2,11.2,11.1,99.56,0,0,,0,0,14,7.4,64,1021.8,50.8,7.9,147,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T10:00:00,12.9,12.9,11.4,90.63,0,0,,0,0,14.4,7.2,14,1021.7,81.6,7.9,196,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T11:00:00,15.3,15.3,11.9,79.9,0,0,,0,0,14,4,13,1021.4,62.3,11.6,446,1.6,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T12:00:00,16.8,16.8,12.2,74.11,0,0,,0,0,9.7,3.6,261,1021.2,44.7,14.4,490,1.8,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T13:00:00,18.6,18.6,12.8,69.28,0,0,,0,0,9.4,3.6,327,1020.6,43.9,19,323,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T14:00:00,19.3,19.3,12.8,66.26,0,0,,0,0,9.7,6.9,211,1019.8,80,19,225,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T15:00:00,19.1,19.1,12.8,66.72,0,0,,0,0,10.1,6.9,211,1019.6,80.8,19.1,285,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T16:00:00,19.6,19.6,13.1,66,0,0,,0,0,8.6,6.9,191,1019.2,80,19.1,244,0.9,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-08T17:00:00,18.6,18.6,12.6,67.97,0,0,,0,0,5.4,3.6,43,1019.2,89.2,28.3,77,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T18:00:00,17.7,17.7,12.4,70.97,0,0,,0,0,4.3,0.3,73,1019.3,80,19.1,28,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T19:00:00,15.4,15.4,12.1,80.8,0,0,,0,0,4.3,3.4,40,1020,77.7,17.1,5,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-08T20:00:00,14.9,14.9,12.2,84.11,0,0,,0,0,5.8,3.8,321,1020.4,77.7,11.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T21:00:00,14.2,14.2,12.1,87.15,0,0,,0,0,6.8,3.6,17,1021,76.9,9.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T22:00:00,15,15,12,82.62,0,0,,0,0,9.4,6.9,360,1021.2,59.2,9.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-08T23:00:00,13.9,13.9,12.2,89.32,0,0,,0,0,10.8,10.5,278,1021.9,60,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T00:00:00,14.9,14.9,12.7,86.49,0,0,,0,0,13.3,17.6,310,1022,90,14,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T01:00:00,13.9,13.9,12.4,90.23,0,0,,0,0,18.7,14.2,309,1022.5,90,14,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T02:00:00,13.7,13.7,11.6,87.48,0,0,,0,0,18.7,11.4,311,1023.3,90,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T03:00:00,13.3,13.3,10.7,84.29,0,0,,0,0,25.6,11.4,319,1023.6,90,23.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T04:00:00,12.8,12.8,10,83.34,0,0,,0,0,27,11.5,320,1024,90,27.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T05:00:00,12,12,9.1,82.38,0,0,,0,0,29.9,11.5,301,1024.6,87.7,28.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T06:00:00,10.6,10.6,7.4,80.43,0,0,,0,0,29.9,14.5,320,1025.4,49.2,37.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T07:00:00,10,7.9,6.9,81.49,0,0,,0,0,27,14.8,330,1025.6,31.6,33.4,9,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-09T08:00:00,10.2,10.2,7.1,81.02,0,0,,0,0,24.1,14.5,320,1026,30.8,42.7,30,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T09:00:00,11,11,7.6,79.74,0,0,,0,0,25.9,11,301,1026.6,39.2,47.7,155,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T10:00:00,12.3,12.3,8,74.93,0,0,,0,0,26.6,7.3,285,1027,49.2,47.7,382,1.4,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T11:00:00,15.1,15.1,7.1,59.05,0,0,,0,0,26.6,11.5,352,1026.7,50,47.7,482,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T12:00:00,15.9,15.9,6.4,53.31,0,0,,0,0,25.6,7.9,18,1026.6,49.2,56.9,550,2,6,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T13:00:00,16.5,16.5,5.8,49.15,0,0,,0,0,25.2,11,9,1026.4,58.4,56.9,482,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T14:00:00,16.8,16.8,5.8,47.99,0,0,,0,0,25.2,10.5,349,1025.7,76.9,47.7,366,1.3,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T15:00:00,17.1,17.1,5.8,47.36,0,0,,0,0,22.3,7,360,1025.1,76.9,56.9,452,1.6,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T16:00:00,17.6,17.6,4.6,42.09,0,0,,0,0,20.9,7.2,2,1024.8,76.9,56.9,411,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T17:00:00,16.7,16.7,5.3,47.01,0,0,,0,0,18.4,7.6,341,1024.5,76.9,56.9,111,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T18:00:00,14.1,14.1,4.9,53.78,0,0,,0,0,11.5,7.4,350,1024.5,77.7,56.9,22,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-09T19:00:00,12.6,12.6,5.1,60.41,0,0,,0,0,7.6,7.1,339,1025,59.2,47.7,5,0,0,,Partially cloudy,partly-cloudy-night,"D4277,12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T20:00:00,11.6,11.6,4.5,61.57,0,0,,0,0,6.8,6.9,282,1025.1,50,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T21:00:00,10.3,10.3,3.8,64.17,0,0,,0,0,5.8,3.6,17,1025.1,40,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T22:00:00,10,10,3.8,65.36,0,0,,0,0,4.7,3.6,3,1025.3,39.2,47.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-09T23:00:00,9.5,8.7,3.8,67.57,0,0,,0,0,9.4,6.9,14,1025.4,39.2,47.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T00:00:00,9.6,8.8,3.9,67.71,0,0,,0,0,10.4,7.1,39,1025.1,40,37.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T01:00:00,9.2,8.2,3.7,68.67,0,0,,0,0,12.2,7.3,31,1025.2,50,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T02:00:00,9.2,8.3,4,69.51,0,0,,0,0,14,7.3,29,1025.4,60,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T03:00:00,8.8,7.8,4.6,75.11,0,0,,0,0,16.9,7.2,36,1025.3,80,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T04:00:00,9.3,8.3,5.2,75.64,0,0,,0,0,17.3,7.5,43,1025.1,90,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T05:00:00,8.4,7.2,5.6,82.78,0,0,,0,0,18,7.5,49,1025.1,85.3,37.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T06:00:00,8.2,8.2,5.9,85.51,0,0,,0,0,18,4.2,49,1025,89.8,21.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T07:00:00,8.2,7.1,5.6,83.74,0,0,,0,0,16.9,7.3,51,1024.7,89.8,62.9,7,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-10T08:00:00,8.8,7.1,5.2,78.05,0,0,,0,0,17.6,10.9,69,1024.9,89.8,67.6,17,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T09:00:00,9.1,8,5.1,76.19,0,0,,0,0,43.2,7.6,75,1024.9,89.8,68.2,32,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T10:00:00,9.6,8.6,5.2,74.11,0,0,,0,0,39.6,7.6,82,1025,89.8,68.2,84,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T11:00:00,10.4,10.4,5.6,71.92,0,0,,0,0,45,4.3,117,1024.4,89.7,58.9,120,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T12:00:00,13.9,13.9,7.2,63.72,0,0,,0,0,44.9,18.9,118,1024,86.1,47.3,452,1.6,5,,Partially cloudy,partly-cloudy-day,"12815099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T13:00:00,15.4,15.4,6.7,56.21,0,0,,0,0,46.6,7.9,142,1023.1,61.1,54.5,328,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T14:00:00,16.2,16.2,6.2,51.67,0,0,,0,0,54,8.3,10,1022.4,40.6,54.5,241,0.9,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T15:00:00,16.6,16.6,6.9,52.64,0,0,,0,0,50.4,8.1,143,1021.9,79.7,54.5,223,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T16:00:00,16.7,16.7,7.4,54.09,0,0,,0,0,32.4,7.8,142,1021.4,86.9,47.3,214,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T17:00:00,17.2,17.2,6.7,50.1,0,0,,0,0,50.4,8.2,150,1021,77.7,47.3,101,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-10T18:00:00,15.4,15.4,6.2,54.35,0,0,,0,0,27,7.7,143,1021.2,59.2,47.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-10T19:00:00,14.5,14.5,5.8,55.69,0,0,,0,0,21.6,7.5,127,1021.3,76.9,38,7,0,0,,Partially cloudy,partly-cloudy-night,"D4277,12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T20:00:00,13.5,13.5,5.7,59.4,0,0,,0,0,54,7.1,126,1021.7,76.9,38,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T21:00:00,12.6,12.6,6.4,65.79,0,0,,0,0,14.4,3.7,159,1021.7,48.4,38,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
