"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations","event_count","critical_event_count"
"bratislava","2022-10-24 07:00:00","13.2","13.2","13.2","99.87","0.0","0","","0","0","16.2","3.8","352.0","1018.9","100.0","5.9","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11816099999,11801099999","339","0"
"bratislava","2022-10-24 08:00:00","13.2","13.2","13.6","100.0","0.006","100","rain","0","0","17.6","4.2","2.0","1018.7","90.7","3.9","14.0","0.1","0.0","","Rain, Overcast","rain","12815099999,11813099999,D2516,11816099999,11801099999","307","0"
"bratislava","2022-10-24 09:00:00","13.4","13.4","13.4","99.91","0.0","0","","0","0","14.8","4.0","46.0","1019.3","99.2","0.1","21.0","0.1","0.0","","Overcast","fog","12815099999,11813099999,D2516,11816099999,11801099999","230","0"
"bratislava","2022-10-24 10:00:00","13.4","13.4","13.4","99.87","0.0","0","","0","0","16.9","7.4","90.0","1019.4","98.4","0.2","44.0","0.2","0.0","","Overcast","fog","12815099999,11813099999,D2516,11816099999,11801099999","207","0"
"bratislava","2022-10-24 11:00:00","13.4","13.4","13.4","99.77","0.0","0","","0","0","15.1","7.2","126.0","1019.0","99.2","0.2","47.0","0.2","0.0","","Overcast","fog","12815099999,11813099999,D2516,11816099999,11801099999","218","2"
"bratislava","2022-10-24 12:00:00","14.7","14.7","14.6","99.36","0.0","0","","0","0","14.4","7.0","141.0","1018.8","90.0","1.3","188.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","235","0"
"bratislava","2022-10-24 13:00:00","15.7","15.7","15.5","99.04","0.0","0","","0","0","10.4","3.6","189.0","1018.7","99.3","8.0","127.0","0.5","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11816099999,11801099999","277","0"
"bratislava","2022-10-24 14:00:00","16.2","16.2","15.6","96.05","0.0","0","","0","0","10.4","7.1","91.0","1018.1","90.0","8.2","208.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","364","0"
"bratislava","2022-10-24 15:00:00","16.2","16.2","15.7","97.21","0.0","0","","0","0","11.9","7.2","81.0","1017.1","99.3","8.2","198.0","0.7","2.0","","Overcast","cloudy","12815099999,11813099999,D2516,11816099999,11801099999","316","0"
"bratislava","2022-10-24 16:00:00","15.2","15.2","15.1","98.87","0.0","0","","0","0","11.5","7.4","82.0","1017.1","89.2","10.8","99.0","0.4","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","354","0"
"bratislava","2022-10-24 17:00:00","14.9","14.9","14.8","99.03","0.0","0","","0","0","12.2","7.2","115.0","1016.7","98.4","9.9","31.0","0.1","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","322","0"
"bratislava","2022-10-24 18:00:00","14.4","14.4","14.3","99.31","0.0","0","","0","0","12.2","7.2","75.0","1016.8","99.2","8.2","7.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","321","0"
"bratislava","2022-10-24 19:00:00","14.2","14.2","14.1","99.34","0.0","0","","0","0","11.9","7.4","35.0","1016.7","100.0","7.2","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11085099999,11816099999,11801099999","189","0"
"bratislava","2022-10-24 20:00:00","14.2","14.2","14.1","99.69","0.124","100","rain","0","0","14.0","3.8","305.0","1017.5","100.0","6.0","0.0","0.0","0.0","","Rain, Overcast","rain","12815099999,11813099999,11085099999,11816099999,11801099999","154","0"
"bratislava","2022-10-24 21:00:00","14.1","14.1","14.1","99.89","0.0","0","","0","0","10.1","3.8","8.0","1017.7","100.0","4.8","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11816099999,11801099999","117","0"
"bratislava","2022-10-24 22:00:00","14.1","14.1","14.1","99.9","0.0","0","","0","0","11.5","3.8","54.0","1017.3","100.0","3.9","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11816099999,11801099999","44","0"
"bratislava","2022-10-24 23:00:00","13.9","13.9","13.9","99.77","0.014","100","rain","0","0","11.9","7.2","290.0","1017.4","100.0","4.8","0.0","0.0","0.0","","Rain, Overcast","rain","12815099999,11813099999,11085099999,11816099999,11801099999","32","0"
"bratislava","2022-10-25 00:00:00","13.6","13.6","13.5","99.54","0.0","0","","0","0","12.6","7.1","309.0","1017.3","80.0","14.1","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","5","0"
"bratislava","2022-10-25 01:00:00","13.2","13.2","13.1","99.66","0.0","0","","0","0","11.5","6.9","94.0","1017.5","40.0","18.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-25 02:00:00","12.6","12.6","12.6","99.66","3.92","100","rain","0","0","12.2","7.6","225.0","1018.4","40.0","18.4","0.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-25 03:00:00","12.9","12.9","12.8","99.55","0.0","0","","0","0","11.9","10.5","258.0","1018.5","60.0","13.9","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-25 04:00:00","12.6","12.6","12.6","99.91","0.0","0","","0","0","10.8","10.7","245.0","1018.1","90.0","22.3","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","14","0"
"bratislava","2022-10-25 05:00:00","12.6","12.6","12.6","99.95","0.0","0","","0","0","11.2","10.5","263.0","1018.5","90.0","18.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","54","0"
"bratislava","2022-10-25 06:00:00","12.8","12.8","12.8","99.87","0.0","0","","0","0","11.5","10.1","279.0","1018.4","89.9","38.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","150","0"
"bratislava","2022-10-25 07:00:00","13.0","13.0","12.7","98.06","0.0","0","","0","0","11.9","10.3","288.0","1018.3","89.9","43.9","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","334","0"
"bratislava","2022-10-25 08:00:00","13.2","13.2","12.8","97.42","0.032","100","rain","0","0","11.5","10.7","316.0","1018.6","89.9","59.1","5.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","338","0"
"bratislava","2022-10-25 09:00:00","12.9","12.9","12.7","98.93","0.0","0","","0","0","12.6","10.9","287.0","1019.8","59.9","68.5","12.0","0.0","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","249","0"
"bratislava","2022-10-25 10:00:00","14.4","14.4","13.0","91.28","0.0","0","","0","0","16.6","11.1","270.0","1019.7","11.4","68.5","209.0","0.8","2.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","256","0"
"bratislava","2022-10-25 11:00:00","15.9","15.9","12.6","80.54","0.0","0","","0","0","21.6","11.2","280.0","1019.6","10.1","68.5","381.0","1.4","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","269","0"
"bratislava","2022-10-25 12:00:00","16.7","16.7","12.5","76.09","0.0","0","","0","0","22.7","14.7","271.0","1020.3","11.3","68.5","407.0","1.5","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","306","0"
"bratislava","2022-10-25 13:00:00","17.6","17.6","11.3","66.66","0.0","0","","0","0","22.7","11.0","261.0","1020.2","10.1","68.5","321.0","1.2","3.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","367","0"
"bratislava","2022-10-25 14:00:00","18.9","18.9","11.1","60.64","0.0","0","","0","0","22.3","11.2","271.0","1019.8","10.3","68.5","323.0","1.2","3.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","375","0"
"bratislava","2022-10-25 15:00:00","18.9","18.9","11.0","60.26","0.0","0","","0","0","25.2","10.7","280.0","1019.6","59.5","68.5","118.0","0.4","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","370","1"
"bratislava","2022-10-25 16:00:00","19.2","19.2","10.2","55.82","0.0","0","","0","0","25.9","10.6","240.0","1019.6","50.8","47.7","230.0","0.8","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","387","0"
"bratislava","2022-10-25 17:00:00","18.7","18.7","10.2","57.72","0.0","0","","0","0","16.9","10.8","251.0","1019.7","41.6","47.7","62.0","0.2","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","360","0"
"bratislava","2022-10-25 18:00:00","16.2","16.2","10.5","69.22","0.0","0","","0","0","7.9","4.1","234.0","1020.0","31.6","47.7","10.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","336","0"
"bratislava","2022-10-25 19:00:00","14.6","14.6","10.2","74.62","0.0","0","","0","0","9.0","3.8","306.0","1020.5","30.0","38.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","200","0"
"bratislava","2022-10-25 20:00:00","14.6","14.6","9.9","73.56","0.0","0","","0","0","9.4","7.4","262.0","1020.6","10.0","38.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","132","0"
"bratislava","2022-10-25 21:00:00","14.1","14.1","9.7","74.78","0.0","0","","0","0","10.8","7.1","230.0","1020.9","10.0","28.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","62","0"
"bratislava","2022-10-25 22:00:00","13.2","13.2","10.0","81.08","0.0","0","","0","0","10.1","6.9","178.0","1021.1","10.0","28.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","52","0"
"bratislava","2022-10-25 23:00:00","13.5","13.5","10.1","80.14","0.0","0","","0","0","9.4","7.2","277.0","1021.2","10.0","37.7","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","32","0"
"bratislava","2022-10-26 00:00:00","13.6","13.6","9.9","78.69","0.0","0","","0","0","8.3","6.9","282.0","1021.2","10.0","39.2","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","2","0"
"bratislava","2022-10-26 01:00:00","13.7","13.7","9.6","75.86","0.0","0","","0","0","6.5","7.1","310.0","1021.0","10.0","42.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-26 02:00:00","13.4","13.4","9.5","77.41","0.0","0","","0","0","3.6","7.1","350.0","1021.0","30.0","29.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-26 03:00:00","11.9","11.9","9.7","86.49","0.0","0","","0","0","4.0","3.6","56.0","1021.1","50.0","33.1","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-26 04:00:00","10.6","10.6","10.0","95.55","0.0","0","","0","0","4.0","3.8","47.0","1021.0","60.0","29.1","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","9","0"
"bratislava","2022-10-26 05:00:00","9.7","8.8","9.7","99.85","0.0","0","","0","0","9.0","7.3","14.0","1021.0","60.0","11.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","21","0"
"bratislava","2022-10-26 06:00:00","9.6","8.8","9.6","99.86","0.0","0","","0","0","11.5","7.1","40.0","1021.0","31.7","18.9","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","127","0"
"bratislava","2022-10-26 07:00:00","9.1","8.1","9.0","99.9","0.0","0","","0","0","14.4","7.1","42.0","1021.1","79.8","6.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","351","0"
"bratislava","2022-10-26 08:00:00","8.8","7.1","8.8","99.89","0.0","0","","0","0","16.9","10.7","31.0","1021.3","96.1","0.2","18.0","0.1","0.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","333","0"
"bratislava","2022-10-26 09:00:00","9.6","8.6","9.5","99.98","0.0","0","","0","0","17.3","7.3","55.0","1021.9","96.1","0.1","47.0","0.2","0.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","253","0"
"bratislava","2022-10-26 10:00:00","10.2","10.2","10.2","99.95","0.0","0","","0","0","16.6","7.4","37.0","1022.0","98.4","0.1","93.0","0.3","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","294","0"
"bratislava","2022-10-26 11:00:00","11.2","11.2","11.1","99.94","0.0","0","","0","0","16.2","7.4","38.0","1021.9","98.4","0.1","94.0","0.3","1.0","","Overcast","fog","12815099999,11813099999,D2516,11816099999,11801099999","261","0"
"bratislava","2022-10-26 12:00:00","11.4","11.4","11.3","99.86","0.0","0","","0","0","14.8","3.9","46.0","1022.3","99.2","0.1","77.0","0.3","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","281","0"
"bratislava","2022-10-26 13:00:00","11.6","11.6","11.6","99.91","0.0","0","","0","0","10.4","6.9","230.0","1022.4","100.0","0.2","63.0","0.2","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","320","0"
"bratislava","2022-10-26 14:00:00","11.4","11.4","11.4","99.88","0.0","0","","0","0","6.8","6.9","238.0","1022.6","99.2","0.3","53.0","0.2","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","290","0"
"bratislava","2022-10-26 15:00:00","11.9","11.9","11.9","99.7","0.0","0","","0","0","4.7","0.3","259.0","1022.9","100.0","0.3","32.0","0.1","0.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","366","0"
"bratislava","2022-10-26 16:00:00","12.1","12.1","12.0","99.63","0.0","0","","0","0","5.4","3.6","55.0","1022.9","100.0","5.2","26.0","0.1","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","387","0"
"bratislava","2022-10-26 17:00:00","11.9","11.9","11.9","99.74","0.0","0","","0","0","5.8","0.2","335.0","1023.3","99.2","6.1","11.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11816099999,11801099999","382","0"
"bratislava","2022-10-26 18:00:00","11.9","11.9","11.9","99.73","0.0","0","","0","0","2.9","3.6","300.0","1023.8","90.8","5.0","5.0","0.0","0.0","","Overcast","cloudy","D4277,12815099999,11813099999,11085099999,11816099999,11801099999","264","0"
"bratislava","2022-10-26 19:00:00","11.9","11.9","11.8","99.83","0.0","0","","0","0","2.2","3.6","198.0","1023.8","90.8","3.9","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11085099999,11816099999,11801099999","178","0"
"bratislava","2022-10-26 20:00:00","11.7","11.7","11.7","99.84","0.216","100","rain","0","0","5.0","7.3","232.0","1024.8","90.0","2.8","0.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,11085099999,11816099999,11801099999","103","0"
"bratislava","2022-10-26 21:00:00","11.6","11.6","11.6","99.76","0.0","0","","0","0","6.5","0.2","242.0","1024.9","90.0","3.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","62","0"
"bratislava","2022-10-26 22:00:00","11.4","11.4","11.4","99.77","0.0","0","","0","0","6.5","3.6","197.0","1025.6","90.0","4.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","57","0"
"bratislava","2022-10-26 23:00:00","11.3","11.3","11.3","99.89","0.0","0","","0","0","5.8","3.6","224.0","1025.9","60.0","4.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","24","0"
"bratislava","2022-10-27 00:00:00","11.5","11.5","11.5","99.9","0.0","0","","0","0","5.0","7.1","138.0","1025.9","40.0","0.9","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","2","0"
"bratislava","2022-10-27 01:00:00","11.5","11.5","11.5","99.99","0.0","0","","0","0","5.0","3.6","20.0","1026.1","90.0","0.1","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-27 02:00:00","11.2","11.2","11.2","99.99","0.001","100","rain","0","0","4.0","6.9","189.0","1026.3","90.0","0.0","0.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-27 03:00:00","11.8","11.8","11.8","99.99","0.0","0","","0","0","3.2","3.6","16.0","1026.6","82.8","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-27 04:00:00","9.2","9.2","9.2","99.99","0.0","0","","0","0","2.2","0.4","11.0","1027.3","81.8","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11816099999,11801099999","21","0"
"bratislava","2022-10-27 05:00:00","10.5","10.5","10.5","99.99","0.0","0","","0","0","1.8","3.6","31.0","1027.3","98.6","0.2","0.0","0.0","0.0","","Overcast","fog","12815099999,11813099999,11085099999,11816099999,11801099999","62","0"
"bratislava","2022-10-27 06:00:00","9.6","9.6","9.6","99.99","0.0","0","","0","0","3.6","3.6","160.0","1027.7","10.0","11.2","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","211","0"
"bratislava","2022-10-27 07:00:00","8.7","8.7","8.7","99.99","0.0","0","","0","0","3.6","3.8","358.0","1028.1","59.7","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","375","0"
"bratislava","2022-10-27 08:00:00","8.7","8.7","8.7","99.99","0.0","0","","0","0","3.6","3.8","38.0","1028.6","39.9","0.0","11.0","0.0","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","282","0"
"bratislava","2022-10-27 09:00:00","8.6","7.6","8.6","99.99","0.0","0","","0","0","4.0","7.1","42.0","1029.5","40.0","0.0","33.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","314","0"
"bratislava","2022-10-27 10:00:00","9.6","9.6","9.6","99.99","0.0","0","","0","0","4.3","3.6","40.0","1029.7","40.0","0.0","213.0","0.8","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","297","0"
"bratislava","2022-10-27 11:00:00","11.1","11.1","11.1","99.91","0.0","0","","0","0","5.8","3.8","40.0","1029.8","40.0","0.1","341.0","1.2","3.0","","Partially cloudy","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","278","0"
"bratislava","2022-10-27 12:00:00","11.5","11.5","11.5","99.86","0.0","0","","0","0","7.6","6.9","70.0","1029.9","95.3","0.1","429.0","1.5","4.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","305","0"
"bratislava","2022-10-27 13:00:00","12.5","12.5","12.5","99.83","0.0","0","","0","0","8.6","3.6","347.0","1029.6","95.3","0.2","389.0","1.4","4.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","335","0"
"bratislava","2022-10-27 14:00:00","12.6","12.6","12.6","99.69","0.0","0","","0","0","10.8","6.9","94.0","1029.4","95.3","0.2","330.0","1.2","3.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","362","1"
"bratislava","2022-10-27 15:00:00","12.4","12.4","12.3","99.59","0.0","0","","0","0","14.0","3.6","28.0","1029.4","95.3","0.2","323.0","1.2","3.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","327","1"
"bratislava","2022-10-27 16:00:00","12.4","12.4","12.3","99.58","0.0","0","","0","0","14.4","7.1","42.0","1029.1","95.3","3.0","181.0","0.7","2.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","336","0"
"bratislava","2022-10-27 17:00:00","11.7","11.7","11.6","99.57","0.0","0","","0","0","14.0","3.8","36.0","1029.3","95.3","2.1","40.0","0.1","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","281","0"
"bratislava","2022-10-27 18:00:00","11.1","11.1","11.1","99.91","0.0","0","","0","0","12.2","3.8","81.0","1029.4","94.5","0.8","8.0","0.0","0.0","","Overcast","fog","12815099999,11813099999,D2516,11816099999,11801099999","312","0"
"bratislava","2022-10-27 19:00:00","10.9","10.9","10.9","99.93","0.0","0","","0","0","10.8","3.8","80.0","1029.6","30.0","0.6","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11816099999,11801099999","189","0"
"bratislava","2022-10-27 20:00:00","10.9","10.9","10.9","99.96","0.093","100","rain","0","0","10.4","7.1","66.0","1029.7","30.0","0.4","0.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,11085099999,11816099999,11801099999","92","0"
"bratislava","2022-10-27 21:00:00","10.4","10.4","10.4","99.98","0.0","0","","0","0","11.9","7.1","49.0","1029.9","80.0","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","52","0"
"bratislava","2022-10-27 22:00:00","10.2","10.2","10.2","99.99","0.0","0","","0","0","11.5","7.4","42.0","1029.8","60.0","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","42","1"
"bratislava","2022-10-27 23:00:00","9.9","9.0","9.9","99.99","0.0","0","","0","0","10.4","7.4","71.0","1029.8","73.4","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","54","0"
"bratislava","2022-10-28 00:00:00","9.9","9.0","9.9","99.98","0.0","0","","0","0","11.9","7.4","22.0","1029.8","76.9","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","19","0"
"bratislava","2022-10-28 01:00:00","9.9","9.0","9.9","99.99","0.0","0","","0","0","14.4","7.4","43.0","1030.0","100.0","0.9","0.0","0.0","0.0","","Overcast","fog","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-28 02:00:00","10.2","10.2","10.2","99.99","0.278","100","rain","0","0","16.6","7.4","42.0","1029.9","100.0","0.9","0.0","0.0","0.0","","Rain, Overcast","rain","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-28 03:00:00","10.6","10.6","10.6","100.0","0.0","0","","0","0","18.7","7.4","49.0","1029.7","100.0","1.0","0.0","0.0","0.0","","Overcast","cloudy","11813099999,11085099999,11816099999","0","0"
"bratislava","2022-10-28 04:00:00","10.7","10.7","10.7","99.98","0.0","0","","0","0","18.7","7.4","54.0","1029.3","100.0","0.0","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11085099999,11816099999,11801099999","68","0"
"bratislava","2022-10-28 05:00:00","10.7","10.7","10.7","100.0","0.0","0","","0","0","19.1","10.7","42.0","1029.3","100.0","0.0","0.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,11085099999,11816099999,11801099999","115","0"
"bratislava","2022-10-28 06:00:00","10.7","10.7","10.7","99.99","0.0","0","","0","0","19.4","7.3","62.0","1028.9","90.0","0.1","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","183","0"
"bratislava","2022-10-28 07:00:00","10.7","10.7","10.7","99.99","0.0","0","","0","0","18.7","4.0","58.0","1029.0","90.0","0.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","281","0"
"bratislava","2022-10-28 08:00:00","10.7","10.7","10.7","99.99","0.013","100","rain","0","0","16.6","7.4","83.0","1028.9","100.0","0.0","7.0","0.0","0.0","","Rain, Overcast","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","302","0"
"bratislava","2022-10-28 09:00:00","10.7","10.7","10.7","99.99","0.0","0","","0","0","18.0","10.7","73.0","1029.3","90.0","0.0","16.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","300","0"
"bratislava","2022-10-28 10:00:00","10.7","10.7","10.7","99.99","0.0","0","","0","0","19.8","14.3","81.0","1029.6","96.9","0.1","34.0","0.1","0.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","234","1"
"bratislava","2022-10-28 11:00:00","10.9","10.9","10.9","99.97","0.0","0","","0","0","21.6","10.7","82.0","1029.7","99.2","0.1","55.0","0.2","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","281","1"
"bratislava","2022-10-28 12:00:00","11.2","11.2","11.2","99.75","0.0","0","","0","0","21.6","10.7","82.0","1029.7","98.4","0.3","67.0","0.2","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","256","0"
"bratislava","2022-10-28 13:00:00","11.2","11.2","11.2","99.67","0.0","0","","0","0","19.8","10.8","92.0","1029.6","98.4","0.4","60.0","0.2","1.0","","Overcast","fog","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","207","0"
"bratislava","2022-10-28 14:00:00","11.4","11.4","11.4","99.57","0.371","100","rain","0","0","19.4","10.8","92.0","1029.1","99.2","5.4","60.0","0.2","1.0","","Rain, Overcast","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","196","0"
"bratislava","2022-10-28 15:00:00","11.6","11.6","11.6","99.65","0.0","0","","0","0","18.4","7.2","87.0","1028.8","98.4","5.4","49.0","0.2","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","178","0"
"bratislava","2022-10-28 16:00:00","11.6","11.6","11.6","99.81","0.0","0","","0","0","16.9","7.4","89.0","1028.6","98.4","2.6","29.0","0.1","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11816099999,11801099999","195","0"
"bratislava","2022-10-28 17:00:00","11.6","11.6","11.6","99.72","0.0","0","","0","0","14.4","7.2","70.0","1028.6","100.0","3.5","12.0","0.0","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11816099999,11801099999","189","0"
"bratislava","2022-10-28 18:00:00","11.4","11.4","11.4","99.83","0.0","0","","0","0","8.6","7.2","89.0","1028.4","100.0","3.4","5.0","0.0","0.0","","Overcast","cloudy","D4277,12815099999,11813099999,11085099999,11816099999,11801099999","179","0"
